,RESEARCH_ASSET_ID,ASSET_TITLE,ASSET_SUBTITLE,ASSET_DOI,ASSET_PMID,ASSET_ISBN,ASSET_EISBN,ASSET_PMCID,ASSET_GOVTNUM,ASSET_PUBLISHER,ASSET_PUBLICATIONPLACE,ASSET_PUBLISHDATE,ASSET_AVAILDATE,ASSET_ACCEPTDATE,ASSET_COPYRIGHTDATE,ASSET_CREATEDATE,ASSET_OPENINGDATE,ASSET_PERFORMANCEDATE,ASSET_RESTYPE,ASSET_RESSUBTYPE,ASSET_KEYWORDS,ASSET_PEEREVIEW,ASSET_LANG,ASSET_ABSTRACT,ASSET_COPYRIGHT,ASSET_LICENSECODE,ASSET_ACCESSRIGHT,ASSET_ACCESSRIGHTDATE,ASSET_AFFILIATION,ASSET_GRANTNOTE,ASSET_ORIGASSET_ID,ASSET_SUBMITDATE,ASSET_ORIG_REPOSITORYNAME,ASSET_PAGES,ASSET_SIZE,ASSET_EXTENT,ASSET_FORMAT,ASSET_EDITION,ASSET_SUBJECT,ASSET_SDG,ASSET_OPENACCESS,ASSET_OPENACCESSSTATUS,ASSET_PRVNCE,ASSET_ALTTITLE,ASSET_TRANSLATTI,ASSET_OTHERTIT,ASSET_SERIES,ASSET_VOLNUM,ASSET_IDURI,ASSET_HANDLE,ASSET_IDOTHER,ASSET_IDPQDT,ASSET_ARXIV,ASSET_DATESUB,ASSET_DATEUPD,ASSET_DATEVALID,ASSET_DATEEPUB,ASSET_DATEPOSTED,ASSET_DATEOTHER,ASSET_DATEAPP,ASSET_DATECOMPL,ASSET_DATEDEGREE,ASSET_DATEDEF,ASSET_DATEPRESNT,ASSET_CONFNAME,ASSET_CONFNUM,ASSET_CONFLOC,ASSET_CONFDAT,ASSET_EVNTNAM,ASSET_EVNTLOC,ASSET_EVNTDAT,ASSET_EVNTTYP,ASSET_EVNTNUM,ASSET_DGRGRANT,ASSET_DGRLEVEL,ASSET_DGRNAME,ASSET_PRIMARYSUBJ,ASSET_SECONDARYSUBJ,ASSET_PAGESUNPAGINATED,ASSET_APPLICATIONDATE,ASSET_RENEWEDDATE,ASSET_PATENT_STATUS,ASSET_PATENT_NUMBER,ASSET_PATENT_ABBREVNUM,ASSET_PATENT_KINDCODE,ASSET_PATENT_APPLICATIONNUM,ASSET_PATENT_APPLICATIONCODE,ASSET_PATENT_AGENCY,ASSET_WOS,ASSET_SCOPUS,ASSET_ARK,ASSET_SICI,ASSET_RNO,ASSET_ISMN,ASSET_PORTAL_VISIBILITY,ASSET_IDENTIFIER_ADDITIONAL01,ASSET_PROFILE_VISIBILITY,ASSET_IDENTIFIER_ADDITIONAL02,ASSET_COMMENT,ASSET_IDENTIFIER_ADDITIONAL03,ASSET_METHODS,ASSET_IDENTIFIER_ADDITIONAL04,ASSET_SERIESINFO,ASSET_IDENTIFIER_ADDITIONAL05,ASSET_EDUCTNLEVEL,ASSET_IDENTIFIER_ADDITIONAL06,ASSET_INSTRUCTMETHOD,ASSET_IDENTIFIER_ADDITIONAL07,ASSET_TECHINFO,ASSET_IDENTIFIER_ADDITIONAL08,ASSET_SPATIALDESC,ASSET_IDENTIFIER_ADDITIONAL09,ASSET_TEMPORALDESC,ASSET_OTHERDESC,ASSET_BIBLIOGRAPH,ASSET_COVERAGE,ASSET_ILLUSTRATION,ASSET_DATECOLLECT,ASSET_DATEISSUE,ASSET_DATERENEW,ASSET_ANZTOA,ASSET_COURSENAME,ASSET_COURSENUMB,ASSET_LEARNTIME,ASSET_MOBILCOMPAT,ASSET_SRCCODEAVAIL,ASSET_SERIESNUMBER,ASSET_PUBSEASON,ASSET_DGRSEASON,ASSET_DGRPRG,ASSET_LOCLFLD1,ASSET_LOCLFLD2,ASSET_LOCLFLD3,ASSET_LOCLFLD4,ASSET_LOCLFLD5,ASSET_LOCLFLD6,ASSET_LOCLFLD7,ASSET_LOCLFLD8,ASSET_LOCLFLD9,ASSET_LOCLFLD10,ASSET_LOCLFLD11,ASSET_LOCLFLD12,ASSET_LOCLFLD13,ASSET_LOCLFLD14,ASSET_LOCLFLD15,ASSET_PROJTYPE,ASSET_AUDIENCE,PRTOF_EPAGE,PRTOF_SPAGE,PRTOF_ISSUE,PRTOF_ARTICLENUMBER,PRTOF_VOL,PRTOF_ISSN,PRTOF_EISSN,PRTOF_ISBN,PRTOF_EISBN,PRTOF_TITLE,PRTOF_DOI,PRTOF_PAGES,PRTOF_NLMABRV,CREATOR_FAMNAME,CREATOR_GIVNAME,CREATOR_MIDNAME,CREATOR_NAMESUF,CREATOR_AFFILIATION,CREATOR_EMAIL,CREATOR_RESEARCHERID,CREATOR_ORCID,CREATOR_PRIMARYID,CREATOR_BRCODE,CREATOR_ADDITIONAL,OCREATOR_ORGANIZATION,CONT_TYPE,CONT_CONTNAME,CONT_FAMNAME,CONT_GIVNAME,CONT_MIDNAME,CONT_NAMESUF,CONT_AFFILIATION,CONT_EMAIL,CONT_RESEARCHERID,CONT_ORCID,CONT_PRIMARYID,CONT_BRCODE,CONT_ADDITIONAL,OCONT_ORGANIZATION,LINK_LINKURL,LINK_LINKTITLE,LINK_LINKDESC,LINK_CONTENTTYPE,LINK_LINKLCNSE,LINK_LINKRIGHTS,LINK_LINKOWN,LINK_ORDER,LINK_DISPLAY_IN_VIEWER,FILE_FILEURL,FILE_DESCRIPTION,FILE_DISPLAY_NAME,FILE_CONTENTTYPE,FILE_ORDER,FILE_RIGHTS,FILE_RIGHTS_REASON,FILE_RIGHTS_DATE,FILE_LICENSE,FILE_SUPPLEMENTAL
"PRTOF","99998652700561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220","187","","","","","","9781848447967@@1848447965","","Does Company Ownership Matter?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99998962700561","Test book chapter and ISBN","","","","","","","","","","2023","","","","","","","publication.bookChapter","","","UNKNOWN","","","","","","","TR_INTEGRATION_INST___Faculty_of_Engineering@@TR_INTEGRATION_INST___Department_of_Information_Science","","","","","","","","","","","","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99998962700561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9786589463566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99998962800561","Population genetics of Sirex noctilio and Amylostereum areolatum in Australasia: Unravelling 120 years of invasion histo","","","","","","","","Anais eletrônicos","","2023","","","","","","","publication.abstract","","","UNKNOWN","","","","","","","TR_INTEGRATION_INST___Faculty_of_Engineering@@TR_INTEGRATION_INST___Department_of_Information_Science","","","","","","","","","","","","UNKNOWN","","","","","","","1","","","","","","","","","","","","","","","","","Joint meeting of the IUFRO WP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99998962800561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","SECOND IUFRO WP 7.02.13 MEETING: NOVEL AND CLASSICAL STRATEGIES TO FOREST HEALTH IN PLANTATIONS, 2023, Campo Grande","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99999662800561","This is my thesis in Biology","written in Canada","","","","","","","","","","","","","","","","etd.doctoral","","","","","<p>Abstract Biology</p>","","CCBY-NC-ND_V4.0","","","TR_INTEGRATION_INST___Department_of_Biology","","","","","78","","","","","1215015","","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Esploro University","2","PhD","306","","","","","","","","","","","","","","","","","","true","","true","","comment biology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99999662800561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","991001262500561","American Jews and the International Arena (August 2018–July 2019): The US, Israel, and the Middle East","","10.1007/978-3-030-40371-3_4","","","","","","Springer International Publishing","Cham","2020","","","","","","","publication.bookChapter","","2020 Election@@Birthright@@College campuses and BDS@@Intersectionality@@Israeli-American ties@@Trump@@Ultimate deal@@US House members","NO","eng","Any time Israel can avoid a major armed conflict, it is a good year; nevertheless, 2018–2019 had a Dickensian quality as it was the best of times for the alliance between the governments of the US and Israel, but the worst (or at least very bad) of times for relations between Israelis and American Jews. Paradoxically, the former was partially responsible for the latter.@@Times are always complicated when it comes to American and Israeli Jews and their governments, but this year had a series of challenges, many of which were atypical. The political upheaval in Israel was unusual even for that tumultuous system. Prime Minister Benjamin Netanyahu was under siege from multiple allegations of criminal activity, his government unexpectedly fell due to disagreements over drafting yeshiva students, a variety of legislative initiatives were introduced that critics labeled undemocratic, and the inability of Netanyahu to form a new government triggered a new election.","","","","","TR_INTEGRATION_INST___Faculty_of_Engineering@@TR_INTEGRATION_INST___Department_of_Information_Science","","","","","","","","","","0112027@@0112063@@0404506@@0112132","","NO","","","","","","American Jewish Year Book","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","UNKNOWN","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","991001262500561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134","97","","","","0065-8987","","9783030403706@@303040370X","3030403718@@9783030403713","American Jewish Year Book 2019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","991035662800561","First chapter of a book for citation","","","","","","","","Publisher","","20210219","","","","","","","publication.bookChapter","","","YES","eng","","","","","","TR_INTEGRATION_INST___School_of_Education@@TR_INTEGRATION_INST___Faculty_of_Engineering@@TR_INTEGRATION_INST___Department_of_Information_Science@@TR_INTEGRATION_INST___5864783","","","","","","","","","","","","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","991035662800561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","5","","","","","","","","Book title for the test chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","991035762100561","Chapter for a book edited by Sabine Schmidt","","","","","","","","","","2023","","","","","","","publication.bookChapter","","","UNKNOWN","","","","","","","TR_INTEGRATION_INST___Faculty_of_Engineering@@TR_INTEGRATION_INST___Department_of_Information_Science","","","","","","","","","","","","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","991035762100561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Book edited by Sabine Schmidt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","991035762200561","test chapter for approval","","","","","","","","","","","","","20240815","","","","publication.bookChapter","","","UNKNOWN","","","","","","","TR_INTEGRATION_INST___Faculty_of_Engineering@@TR_INTEGRATION_INST___Department_of_Information_Science","","","","","","","","","","","","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","991035762200561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97812345678","9781234789","test book title","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","991035762300561","Test book chapter ISBN","","","","9780002225577","","","","","","2024","","","","","","","publication.abstract","","","UNKNOWN","","","","","","","TR_INTEGRATION_INST___Faculty_of_Engineering@@TR_INTEGRATION_INST___Department_of_Information_Science","","","","","","","","","","","","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","991035762300561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1234-5678","9780002225577","9780002225577","test book title","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","991043162600561","Overrepresentation of African American Males in Special Education","A CLARION CALL FOR ACTION AND CHANGE","","","","","","","Michigan State University Press","","20120101","","","","","","","publication.bookChapter","","Academic achievement@@Academic communities@@Academic education@@African American education@@African Americans@@American minorities@@Anthropology@@Behavioral sciences@@Children@@Disabilities@@Economic disciplines@@Economics@@Education@@Educational institutions@@Educational personnel@@Educators@@Employment@@Ethnic groups@@Ethnology@@Formal education@@Health sciences@@Human populations@@Labor economics@@Medical conditions@@Minority group students@@Minority groups@@Occupations@@Pedagogy@@Persons@@Population studies@@Schools@@Social sciences@@Special education@@Special needs students@@Specialized education@@Students@@Teachers@@Urban schools","NO","eng","While conducting qualitative, in-depth interviews for my doctoral dissertation, I made a conscious effort to remove myself from the population I was studying. After three years of being “trained” to observe and write from an etic perspective, I became very interested in a few theories concerning qualitative methodology. Not getting the definitive answers I sought from my quantitatively focused dissertation committee, I decided to seek primary sources on the topics of self-efficacy, qualitative interviewing, and case study design. Hence, I called Professors Albert Bandura, Irving Seidman, and Robert Stake—three renowned experts in these fields—and spoke with them directly","","","","","TR_INTEGRATION_INST___TR_INTEGRATION_INST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
